"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","all_star","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","baseball_magazine_all_star","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","votedBy","AVG","OBP","1B","SLG","Steroids","nice_guy_awards","war","all_stars","Pos"
"443","mazerbi01","Bill Mazeroski",2163,7755,769,2016,294,62,138,853,27,23,447,706,110,20,87,70,194,"PIT","NL",12,8,0,0,0,0,0,0,"0",0,1,0,0,1,0,0,0,0,0,0,NA,"1","Veterans",0.26,0.296,1522,0.367,"0",0,36.5,10,"2B"
"444","mcauldi01","Dick McAuliffe",1763,6185,888,1530,231,71,197,697,63,59,882,974,59,33,32,30,77,"DET","AL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.247,0.341,1031,0.403,"0",0,37.6,3,"2B"
"445","mcbriba01","Bake McBride",1071,3853,548,1153,167,55,63,430,183,63,248,457,28,40,22,39,64,"PHI","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.299,0.343,868,0.42,"0",0,22.6,1,"RF"
"446","mccarti01","Tim McCarver",1909,5529,590,1501,242,57,97,645,61,49,548,422,119,30,35,64,99,"SLN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.271,0.335,1105,0.388,"0",0,28.3,2,"C"
"447","mccarto01","Tommy McCarthy",1273,5120,1066,1493,191,53,44,NA,NA,NA,536,NA,NA,NA,NA,NA,NA,"BSN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Old Timers",0.292,NA,1205,0.375,"0",0,16.2,0,"RF"
"448","mccorfr01","Frank McCormick",1534,5723,722,1711,334,26,128,951,27,NA,399,189,NA,27,58,NA,176,"CIN","NL",9,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.299,0.344,1223,0.434,"0",0,31.9,9,"1B"
"449","mccovwi01","Willie McCovey",2588,8197,1229,2211,353,46,521,1555,26,22,1345,1550,260,69,5,70,176,"SFN","NL",6,0,0,1,1,1,0,0,"1",0,1,0,1,0,0,0,0,0,0,0,NA,"1","BBWAA",0.27,0.374,1291,0.515,"0",1,64.5,6,"1B"
"450","mcdougi01","Gil McDougald",1336,4676,697,1291,187,51,112,576,45,44,559,623,NA,36,97,NA,93,"NYA","AL",6,0,1,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.276,0.351,941,0.41,"0",1,40.6,6,"2B"
"451","mcgeewi01","Willie McGee",2201,7649,1010,2254,350,94,79,856,352,121,448,1238,58,15,30,46,157,"SLN","NL",4,3,0,1,1,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.332,1731,0.396,"0",0,34.2,4,"CF"
"452","mcgrifr01","Fred McGriff",2460,8757,1349,2490,441,24,493,1550,72,38,1305,1882,171,39,2,71,226,"ATL","NL",5,0,0,0,0,0,3,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.284,0.377,1532,0.509,"0",0,52.6,5,"1B"
"453","mcgwima01","Mark McGwire",1874,6187,1167,1626,252,6,583,1414,12,8,1317,1596,150,75,3,78,147,"OAK","AL",12,1,1,0,0,0,3,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.394,785,0.588,"1",1,62.1,12,"1B"
"454","mcinnst01","Stuffy McInnis",2128,7822,872,2405,312,101,20,1063,172,NA,380,NA,NA,38,383,NA,NA,"PHA","AL",5,0,0,0,0,0,0,0,"0",5,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.307,0.327,1972,0.381,"0",0,34.6,0,"1B"
"455","mckecbi01","Bill McKechnie",846,2843,319,713,86,33,8,240,127,NA,190,204,NA,15,132,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Nominating Vote",0.251,0.289,586,0.313,"0",0,3.4,0,"3B"
"456","mcmanma01","Marty McManus",1831,6660,1008,1926,401,88,120,999,126,NA,675,558,NA,30,198,NA,NA,"SLA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.289,0.348,1317,0.43,"0",0,34.1,0,"2B"
"457","mcmilro01","Roy McMillan",2093,6752,739,1639,253,35,68,594,41,36,665,711,NA,57,140,NA,163,"CIN","NL",2,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.243,0.31,1283,0.321,"0",0,25.8,2,"SS"
"458","mcmulke01","Ken McMullen",1583,5131,568,1273,172,26,156,606,20,19,510,815,47,17,34,38,134,"LAN","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.248,0.314,919,0.383,"0",0,34,0,"3B"
"459","mcphebi01","Bid McPhee",2138,8304,1684,2258,303,189,53,1072,NA,NA,982,NA,NA,NA,NA,NA,NA,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Veterans",0.272,NA,1713,0.373,"0",0,52.5,0,"2B"
"460","mcraeha01","Hal McRae",2084,7218,940,2091,484,66,191,1097,109,78,648,779,69,79,28,85,186,"KCA","AL",3,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.35,1350,0.454,"0",0,27.9,3,"DH"
"461","medwijo01","Joe Medwick",1984,7635,1198,2471,540,113,205,1383,42,NA,437,551,NA,26,44,NA,NA,"SLN","NL",11,0,0,1,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,1,NA,"1","BBWAA",0.324,0.36,1613,0.505,"0",0,54.5,10,"LF"
"462","meltobi01","Bill Melton",1144,3971,496,1004,162,9,160,591,23,24,479,669,29,44,20,43,94,"CHA","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.253,0.335,673,0.419,"0",0,18.7,1,"3B"
"463","menkede01","Denis Menke",1598,5071,605,1270,225,40,101,606,34,54,698,853,73,46,54,65,99,"HOU","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.25,0.339,904,0.37,"0",0,28.1,2,"SS"
"464","meusebo01","Bob Meusel",1407,5475,826,1693,368,95,156,1068,142,NA,375,619,NA,21,157,NA,NA,"NYA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.309,0.347,1074,0.497,"0",0,28.2,0,"LF"
"465","miksied01","Eddie Miksis",1042,3053,383,722,95,17,44,228,52,NA,215,313,NA,6,62,NA,74,"BRO","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.236,0.283,566,0.322,"0",0,-3,0,"2B"
"466","milancl01","Clyde Milan",1982,7359,1004,2100,240,105,17,617,495,NA,685,NA,NA,80,188,NA,NA,"WS1","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.285,0.345,1738,0.353,"0",0,40,0,"CF"
"467","millafe01","Felix Millan",1480,5791,699,1617,229,38,22,403,67,43,318,242,40,63,121,32,146,"ATL","NL",3,2,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.279,0.316,1328,0.343,"0",0,17.6,3,"2B"
"468","millebi02","Bing Miller",1820,6212,946,1934,389,96,116,992,127,82,383,340,NA,80,210,NA,NA,"PHA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.311,0.348,1333,0.461,"0",0,29.5,0,"RF"
"469","milledo02","Dots Miller",1589,5805,711,1526,232,108,32,715,177,NA,391,503,NA,45,235,NA,NA,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.263,0.303,1154,0.357,"0",0,18.4,0,"1B"
"470","milleno01","Norm Miller",540,1364,166,325,68,10,24,159,16,10,160,265,15,15,12,10,33,"HOU","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.238,0.32,223,0.356,"0",0,1.2,0,"RF"
"471","milnejo01","John Milner",1215,3436,455,855,140,16,131,498,31,22,504,473,45,10,7,28,87,"NYN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.249,0.344,568,0.413,"0",0,12.5,0,"1B"
"472","minosmi01","Minnie Minoso",1835,6579,1136,1963,336,83,186,1023,205,130,814,584,NA,192,68,NA,185,"CHA","AL",9,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.298,0.388,1358,0.459,"0",0,53.8,13,"LF"
"473","mitchke01","Kevin Mitchell",1223,4134,630,1173,224,25,234,760,30,31,491,719,87,27,2,42,89,"SFN","NL",2,0,0,1,1,0,1,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.284,0.36,690,0.52,"0",0,29.1,2,"LF"
"474","mizejo01","Johnny Mize",1884,6443,1118,2011,367,83,359,1337,28,NA,856,524,NA,52,20,NA,99,"SLN","NL",10,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,NA,"1","Veterans",0.312,0.396,1202,0.562,"0",0,70.7,10,"1B"
"475","molitpa01","Paul Molitor",2683,10835,1782,3319,605,114,234,1307,504,131,1094,1244,100,47,75,109,209,"ML4","AL",7,0,1,0,0,1,4,0,"0",0,0,0,0,1,0,0,1,0,1,0,NA,"1","BBWAA",0.306,0.367,2366,0.448,"0",3,75.6,7,"DH"
"476","mondari01","Rick Monday",1986,6136,950,1619,248,64,241,775,98,91,924,1513,107,24,46,32,71,"LAN","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.264,0.358,1066,0.443,"0",0,33.1,2,"CF"
"477","mondera01","Raul Mondesi",1525,5814,909,1589,319,49,271,860,229,92,475,1130,50,41,2,37,93,"LAN","NL",1,2,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.331,950,0.485,"0",0,29.5,1,"RF"
"478","moneydo01","Don Money",1720,6215,798,1623,302,36,176,729,80,51,600,866,45,40,90,53,121,"ML4","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.323,1109,0.406,"0",0,36.5,4,"3B"
"479","montawi01","Willie Montanez",1632,5843,645,1604,279,25,139,802,32,42,465,751,103,24,10,65,162,"PHI","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.275,0.327,1161,0.402,"0",0,1.6,1,"1B"
"480","moonwa01","Wally Moon",1457,4843,737,1399,212,60,142,661,89,68,644,591,NA,13,31,35,121,"LAN","NL",3,1,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.369,985,0.445,"0",0,24.9,3,"LF"
"481","moorejo02","Jo-Jo Moore",1335,5427,809,1615,258,53,79,513,46,NA,348,247,NA,37,36,NA,NA,"NY1","NL",6,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.298,0.342,1225,0.408,"0",0,18.9,6,"LF"
"482","moorete01","Terry Moore",1298,4700,719,1318,263,28,80,513,82,NA,406,368,NA,16,82,NA,76,"SLN","NL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.28,0.334,947,0.399,"0",0,21.6,4,"CF"
"483","moraljo01","Jose Morales",733,1305,126,375,68,6,26,207,0,4,89,182,28,6,13,15,57,"MON","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.287,0.329,275,0.408,"0",0,0.1,0,"DH"
"484","morame01","Melvin Mora",1556,5422,794,1503,283,19,171,754,93,55,520,953,18,117,50,49,112,"BAL","AL",2,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.277,0.348,1030,0.431,"0",0,28.2,2,"3B"
"485","morgajo02","Joe Morgan",2649,9277,1650,2517,449,96,268,1133,689,162,1865,1015,76,40,51,96,105,"HOU","NL",10,5,0,2,1,0,1,0,"0",0,2,0,1,0,0,0,0,0,0,0,NA,"1","BBWAA",0.271,0.39,1704,0.427,"0",0,100.4,10,"2B"
"486","morneju01","Justin Morneau",1545,5699,772,1603,349,23,247,985,5,10,573,988,92,46,0,74,138,"MIN","AL",4,0,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.348,984,0.481,"0",0,27,4,"1B"
"487","morriha02","Hal Morris",1246,3998,535,1216,246,21,76,513,45,24,356,548,55,22,28,39,105,"CIN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.304,0.359,873,0.433,"0",0,13.4,0,"1B"
"488","moseswa01","Wally Moses",2012,7356,1124,2138,435,110,89,679,174,81,821,457,NA,21,55,NA,NA,"PHA","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.291,0.361,1504,0.416,"0",0,36.5,2,"RF"
"489","mostijo01","Johnny Mostil",972,3507,618,1054,209,82,23,376,176,NA,415,336,NA,70,104,NA,NA,"CHA","AL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.301,0.376,740,0.427,"0",0,24.2,0,"CF"
"490","motama01","Manny Mota",1536,3779,496,1149,125,52,31,438,50,42,289,320,43,28,95,36,99,"LAN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.304,0.347,941,0.389,"0",0,17.4,1,"LF"
"491","muellbi02","Bill Mueller",1216,4223,663,1229,265,22,85,493,20,18,543,571,17,35,37,48,105,"SFN","NL",0,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.291,0.37,857,0.425,"0",0,23.9,0,"3B"
"492","munsoth01","Thurman Munson",1423,5344,696,1558,229,32,113,701,48,50,438,571,59,42,21,58,160,"NYA","AL",7,3,0,1,1,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.292,0.345,1184,0.41,"0",0,46.1,7,"C"
"493","murcebo01","Bobby Murcer",1908,6730,972,1862,285,45,252,1043,127,75,862,841,96,27,18,81,124,"NYA","AL",5,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.277,0.356,1280,0.445,"0",0,32,5,"RF"
"494","murphda05","Dale Murphy",2180,7960,1197,2111,350,39,398,1266,161,68,986,1748,159,28,6,60,209,"ATL","NL",7,5,1,2,2,0,4,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.265,0.346,1324,0.469,"0",2,46.5,7,"CF"
"495","murraed02","Eddie Murray",3026,11336,1627,3255,560,35,504,1917,110,43,1333,1516,222,18,2,128,315,"BAL","AL",8,3,0,0,0,0,3,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.287,0.359,2156,0.476,"0",0,68.7,8,"1B"
"496","murrare01","Red Murray",1264,4334,555,1170,168,96,37,579,321,NA,299,381,NA,40,113,NA,NA,"NY1","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.27,0.315,869,0.379,"0",0,15.9,0,"RF"
"497","murreiv01","Ivan Murrell",564,1306,126,308,41,15,33,123,20,13,44,342,9,9,8,5,27,"SDN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.236,0.263,219,0.366,"0",0,0.7,0,"LF"
"498","musiast01","Stan Musial",3026,10972,1949,3630,725,177,475,1951,78,NA,1599,696,NA,53,35,NA,243,"SLN","NL",24,0,1,3,3,0,0,0,"0",0,2,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.331,0.417,2253,0.559,"0",1,128.6,24,"1B"
"499","myerbu01","Buddy Myer",1923,7038,1174,2131,353,130,38,850,156,109,965,428,NA,33,151,NA,NA,"WS1","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.382,1610,0.406,"0",0,48.6,2,"2B"
"500","nettlgr01","Graig Nettles",2700,8986,1193,2225,328,28,390,1314,32,36,1088,1209,94,50,12,90,197,"NYA","AL",6,2,0,0,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.248,0.329,1479,0.421,"0",0,68,6,"3B"
"501","nevinph01","Phil Nevin",1217,4188,584,1131,209,6,208,743,18,5,449,1019,30,30,3,33,112,"SDN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.342,708,0.472,"0",0,15.9,1,"3B"
"502","nichobi01","Bill Nicholson",1677,5546,837,1484,272,60,235,948,27,NA,800,828,NA,52,20,NA,NA,"CHN","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.364,917,0.465,"0",0,41.8,5,"RF"
"503","nixonot01","Otis Nixon",1709,5115,878,1379,142,27,11,318,620,186,585,694,10,5,67,28,72,"ATL","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.27,0.339,1199,0.314,"0",0,16.6,0,"CF"
"504","northji01","Jim Northrup",1392,4692,603,1254,218,42,153,610,39,38,449,635,50,30,15,29,128,"DET","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.267,0.332,841,0.429,"0",0,22.1,0,"RF"
"505","northro01","Ron Northey",1084,3172,385,874,172,28,108,513,7,NA,361,297,NA,15,14,NA,57,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.276,0.351,566,0.45,"0",0,13.6,0,"RF"
"506","oglivbe01","Ben Oglivie",1754,5913,784,1615,277,33,235,901,87,70,560,852,105,35,21,69,122,"ML4","AL",3,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.335,1070,0.45,"0",0,26.4,3,"LF"
"507","olerujo01","John Olerud",2234,7592,1139,2239,500,13,255,1230,11,14,1275,1016,157,88,12,96,232,"TOR","AL",2,3,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.397,1471,0.465,"0",1,58.2,2,"1B"
"508","olivato01","Tony Oliva",1676,6301,870,1917,329,48,220,947,86,55,448,645,131,59,14,57,139,"MIN","AL",8,1,0,0,2,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.304,0.352,1320,0.476,"0",0,43,8,"RF"
"509","oliveal01","Al Oliver",2368,9049,1189,2743,529,77,219,1326,84,64,535,756,119,82,17,95,254,"PIT","NL",7,0,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.344,1918,0.451,"0",0,43.7,7,"CF"
"510","ordonma01","Magglio Ordonez",1848,6978,1076,2156,426,21,294,1236,94,50,651,852,36,45,3,65,242,"CHA","AL",6,0,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.309,0.368,1415,0.502,"1",0,38.8,6,"RF"
"511","ortizda01","David Ortiz",2408,8640,1419,2472,632,19,541,1768,17,9,1319,1750,209,38,2,92,236,"BOS","AL",10,0,0,0,0,0,7,2,"0",0,0,1,0,0,0,1,1,0,0,0,"1","1","BBWAA",0.286,0.379,1280,0.552,"1",1,55.3,10,"DH"
"512","otisam01","Amos Otis",1998,7299,1092,2020,374,66,193,1007,341,93,757,1008,53,33,54,103,158,"KCA","AL",5,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.277,0.341,1387,0.425,"0",0,42.8,5,"CF"
"513","ottme01","Mel Ott",2730,9456,1859,2876,488,72,511,1860,89,NA,1708,896,NA,64,109,NA,NA,"NY1","NL",12,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.304,0.41,1805,0.533,"0",0,110.8,12,"RF"
"514","pafkoan01","Andy Pafko",1852,6292,844,1796,264,62,213,976,38,NA,561,477,NA,76,82,NA,164,"CHN","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.285,0.347,1257,0.449,"0",0,36.8,5,"CF"
"515","paganjo01","Jose Pagan",1326,3689,387,922,138,26,52,372,46,35,244,510,43,22,39,38,81,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.25,0.295,706,0.344,"0",0,5.7,0,"SS"
"516","palmera01","Rafael Palmeiro",2831,10472,1663,3020,585,38,569,1835,97,40,1353,1348,172,87,15,119,232,"TEX","AL",4,3,0,0,0,0,2,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.288,0.37,1828,0.515,"1",0,71.9,4,"1B"
"517","parkeda01","Dave Parker",2466,9358,1272,2712,526,75,339,1493,154,113,683,1537,170,56,1,86,209,"PIT","NL",7,3,0,1,1,0,3,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.339,1772,0.471,"0",0,40.1,7,"RF"
"518","parrila01","Larry Parrish",1891,6792,850,1789,360,33,256,992,30,36,529,1359,79,42,31,56,187,"MON","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.317,1140,0.439,"0",0,15.6,2,"3B"
"519","parrila02","Lance Parrish",1988,7067,856,1782,305,27,324,1070,28,37,612,1527,62,37,23,58,197,"DET","AL",8,3,0,0,0,0,6,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.252,0.312,1126,0.44,"0",0,39.6,8,"C"
"520","paskedo01","Dode Paskert",1716,6017,868,1613,279,77,42,577,293,NA,715,784,NA,41,224,NA,NA,"PHI","NL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.339,1215,0.361,"0",0,24.7,0,"CF"
"521","peckiro01","Roger Peckinpaugh",2012,7233,1006,1876,256,75,48,740,205,NA,814,NA,NA,22,314,NA,NA,"NYA","AL",3,0,0,1,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.324,1497,0.335,"0",0,45.2,0,"SS"
"522","penaca01","Carlos Pena",1493,4949,745,1146,231,26,286,818,29,22,817,1577,51,75,6,45,71,"TBA","AL",1,1,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,1,0,0,NA,"0","BBWAA",0.232,0.346,603,0.462,"0",0,25.5,1,"1B"
"523","penato01","Tony Pena",1988,6489,667,1687,298,27,107,708,80,63,455,846,72,23,68,38,234,"PIT","NL",5,4,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.26,0.306,1255,0.364,"0",0,24.7,5,"C"
"524","pendlte01","Terry Pendleton",1893,7032,851,1897,356,39,140,946,127,59,486,979,77,15,37,67,178,"SLN","NL",1,3,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.314,1362,0.391,"0",0,28.4,1,"3B"
"525","pepitjo01","Joe Pepitone",1397,5097,606,1315,158,35,219,721,41,32,302,526,73,28,14,35,124,"NYA","AL",3,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.258,0.3,903,0.432,"0",0,9.8,3,"1B"
"526","perezto01","Tony Perez",2777,9778,1272,2732,505,79,379,1652,49,33,925,1867,150,43,9,106,268,"CIN","NL",7,0,1,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"1","BBWAA",0.279,0.341,1769,0.463,"0",1,54,7,"1B"
"527","perkicy01","Cy Perkins",1171,3604,329,933,175,35,30,409,18,NA,301,221,NA,15,95,NA,NA,"PHA","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.311,693,0.352,"0",0,11.8,0,"C"
"528","peskyjo01","Johnny Pesky",1270,4745,867,1455,226,50,17,404,53,49,662,218,NA,25,83,NA,82,"BOS","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.307,0.388,1162,0.386,"0",0,34.3,1,"SS"
"529","petrori01","Rico Petrocelli",1553,5390,653,1352,237,22,210,773,10,22,661,926,61,26,36,57,127,"BOS","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.251,0.33,883,0.42,"0",0,39.1,2,"SS"
"530","phillto02","Tony Phillips",2161,7617,1300,2023,360,50,160,819,177,114,1319,1499,44,42,69,63,127,"OAK","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.266,0.371,1453,0.389,"0",0,50.9,0,"2B"
"531","piazzmi01","Mike Piazza",1912,6911,1048,2127,344,8,427,1335,17,20,759,1113,146,30,0,45,229,"NYN","NL",12,0,0,0,0,0,10,0,"1",0,0,0,1,0,0,0,0,0,0,0,NA,"1","BBWAA",0.308,0.377,1348,0.545,"0",0,59.5,12,"C"
"532","pierrju01","Juan Pierre",1994,7525,1075,2217,255,94,18,517,614,203,464,479,8,102,167,20,92,"COL","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.295,0.336,1850,0.361,"0",0,17.3,0,"CF"
