"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_all_star","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","AVG","OBP","1B","SLG","Steroids","x","y"
"287","leeca01","Carlos Lee",2099,7983,1125,2273,469,19,358,1363,125,47,655,984,60,47,3,98,206,"CHA","NL",0,0,0,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.285,0.339,1427,0.483,0,10.5963389289602,3.03073192425926
"288","leede02","Derrek Lee",1942,6962,1081,1959,432,30,331,1078,104,48,874,1622,72,70,2,55,199,"CHN","NL",3,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.365,1166,0.495,0,16.5606754140169,-2.22082462250842
"289","leonaje01","Jeffrey Leonard",1415,5045,614,1342,223,37,144,723,163,61,342,1000,41,23,8,58,146,"SFN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,0,0,"0",0.266,0.312,938,0.411,0,31.21630644746,-40.5382601577011
"290","lindsfr01","Freddie Lindstrom",1438,5611,895,1747,301,81,103,779,84,NA,334,276,NA,13,146,NA,NA,"NY1","NL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.311,0.343,1262,0.449,0,-16.6118212960565,8.6432071016781
"291","loberha01","Hans Lobert",1317,4563,640,1252,159,82,32,482,316,NA,395,302,NA,38,231,NA,NA,"CIN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.274,0.322,979,0.366,0,-13.1066559074726,-2.47608064626788
"292","loducpa01","Paul Lo Duca",1082,3892,483,1112,222,8,80,481,20,19,266,295,23,58,42,44,138,"LAN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.334,802,0.409,0,-4.1040105879427,5.50435362271337
"293","loftoke01","Kenny Lofton",2103,8120,1528,2428,383,116,130,781,622,160,945,1016,43,32,72,65,111,"CLE","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.299,0.369,1799,0.423,0,-6.40378570360815,24.7433683999818
"294","lombaer01","Ernie Lombardi",1853,5855,601,1792,277,27,190,990,8,NA,430,262,NA,46,18,NA,NA,"CIN","NL",0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.306,0.357,1298,0.46,0,-11.6330437682344,-19.0577787535231
"295","lopesda01","Davey Lopes",1812,6354,1023,1671,232,50,155,614,557,114,833,852,38,31,74,48,126,"LAN","NL",1,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.345,1234,0.388,0,-0.0746126193266483,26.8638416842163
"296","lopezal01","Al Lopez",1950,5916,613,1547,206,43,51,652,46,NA,556,538,NA,14,121,NA,NA,"BRO","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.261,0.32,1247,0.337,0,-2.75899254564479,-20.2445503834869
"297","lopezja01","Javy Lopez",1503,5319,674,1527,267,19,260,864,8,19,357,969,43,66,6,45,172,"ATL","NL",0,0,0,1,0,0,1,0,"0",0,0,0,0,1,0,0,0,0,0,0,"0",0.287,0.337,981,0.491,0,31.4549098636566,-41.7100173368845
"298","lowelmi01","Mike Lowell",1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1,84,170,"FLO","NL",1,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.279,0.341,995,0.464,0,39.9044821571505,-18.1245852316309
"299","luzingr01","Greg Luzinski",1821,6505,880,1795,344,24,307,1128,37,31,845,1495,95,84,1,79,147,"PHI","NL",0,0,0,3,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.276,0.363,1120,0.478,0,32.9949284586906,5.32181803764364
"300","lynnfr01","Fred Lynn",1969,6925,1063,1960,388,43,306,1111,72,54,857,1116,77,30,25,86,149,"BOS","AL",4,0,1,3,1,0,0,0,"1",0,1,1,0,0,0,0,0,0,0,0,"0",0.283,0.359,1223,0.484,0,-46.2867534229988,-18.409897815356
"301","maddoga01","Garry Maddox",1749,6331,777,1802,337,62,117,754,248,92,323,781,60,36,25,60,99,"PHI","NL",8,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.285,0.319,1286,0.413,0,32.3510016239648,1.56249975801902
"302","madlobi01","Bill Madlock",1806,6594,920,2008,348,34,163,860,174,90,605,510,121,68,36,69,190,"PIT","NL",0,0,0,1,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.305,0.364,1463,0.442,0,3.98283218424016,44.1558165140871
"303","mageesh01","Sherry Magee",2087,7441,1112,2169,425,166,83,1176,441,NA,736,624,NA,109,260,NA,NA,"PHI","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.291,0.353,1495,0.427,0,-34.8194698325285,-3.86402333625718
"304","mantlmi01","Mickey Mantle",2401,8102,1677,2415,344,72,536,1509,153,38,1733,1710,NA,13,14,NA,113,"NYA","AL",1,0,3,6,2,1,0,0,"0",1,0,0,0,0,0,0,0,0,1,0,"1",0.298,0.422,1463,0.557,0,9.49158643412632,-38.1682780092865
"305","manushe01","Heinie Manush",2008,7654,1287,2524,491,160,110,1183,114,NA,506,345,NA,70,186,NA,NA,"WS1","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.33,0.368,1763,0.479,0,-25.1995260137761,10.7221245814605
"306","maranra01","Rabbit Maranville",2670,10078,1255,2605,380,177,28,884,291,NA,839,756,NA,39,300,NA,NA,"BSN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.258,0.309,2020,0.34,0,-31.5381375900841,-0.542627811556565
"307","marioma01","Marty Marion",1572,5506,602,1448,272,37,36,624,35,NA,470,537,NA,14,151,NA,120,"SLN","NL",0,0,1,2,1,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.315,1103,0.345,0,19.0838610292803,39.6973257619248
"308","marisro01","Roger Maris",1463,5101,826,1325,195,42,275,851,21,9,652,733,42,38,12,43,75,"NYA","AL",1,0,2,2,2,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.26,0.345,813,0.476,0,17.5728071796683,33.6648346424981
"309","martibi02","Billy Martin",1021,3419,425,877,137,28,64,333,34,29,188,355,NA,32,55,NA,96,"NYA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,"0",0.257,0.297,648,0.369,0,-17.1991982726823,-41.3327535991908
"310","martied01","Edgar Martinez",2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,"SEA","AL",0,0,0,4,0,0,5,0,"0",0,0,0,0,0,1,0,0,0,0,0,"1",0.312,0.417,1409,0.515,0,31.380709794063,3.97575479193367
"311","martipe01","Pepper Martin",1189,4117,754,1227,270,75,59,501,146,NA,369,438,NA,13,22,NA,NA,"SLN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.298,0.356,823,0.443,0,-13.1638971722359,10.4025320322304
"312","martiti02","Tino Martinez",2023,7111,1009,1925,365,21,339,1271,27,20,780,1069,102,59,14,80,191,"NYA","AL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.271,0.344,1200,0.471,0,6.88478943217987,8.70580678297293
"313","matheed01","Eddie Mathews",2391,8537,1509,2315,354,72,512,1453,68,39,1444,1487,NA,26,36,NA,123,"ML1","NL",0,0,0,4,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.271,0.377,1377,0.509,0,9.58622030487618,15.6443476312192
"314","matsuhi01","Hideki Matsui",1236,4442,656,1253,249,12,175,760,13,9,547,689,35,21,0,46,106,"NYA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.282,0.36,817,0.462,0,39.6612542481183,-17.5295154727416
"315","matthga01","Gary Matthews",2033,7147,1083,2011,319,51,234,978,183,74,940,1125,46,21,19,62,179,"SFN","NL",0,0,0,0,0,0,0,0,"1",0,0,0,0,1,0,0,0,0,0,0,"0",0.281,0.363,1407,0.439,0,32.4769622655992,-40.2700138996919
"316","mattido01","Don Mattingly",1785,7003,1007,2153,442,20,222,1099,14,9,588,444,136,21,13,96,191,"NYA","AL",9,1,1,4,3,0,3,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.307,0.358,1469,0.471,0,14.3551364819063,32.1541745482865
"317","maxvida01","Dal Maxvill",1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,"SLN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.217,0.289,639,0.259,0,-2.63896627938569,-23.4783283894838
"318","maybejo01","John Mayberry",1620,5447,733,1379,211,19,255,879,20,17,881,810,106,55,10,53,108,"KCA","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.253,0.359,894,0.439,0,10.251579487413,11.1170197488189
"319","mayle01","Lee May",2071,7609,959,2031,340,31,354,1244,39,35,487,1570,85,49,9,65,219,"CIN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.267,0.312,1306,0.459,0,10.3589334153368,5.75029557459126
"320","mayswi01","Willie Mays",2992,10881,2062,3283,523,140,660,1903,338,103,1464,1526,NA,44,13,NA,251,"SFN","NL",12,0,2,11,2,0,0,0,"1",1,0,2,0,0,1,0,0,0,0,0,"1",0.302,0.386,1960,0.557,0,-3.76887609206302,42.178685041056
"321","mazerbi01","Bill Mazeroski",2163,7755,769,2016,294,62,138,853,27,23,447,706,110,20,87,70,194,"PIT","NL",8,0,0,3,0,0,0,0,"0",1,0,0,1,0,0,0,0,0,0,0,"1",0.26,0.296,1522,0.367,0,-14.6760951151586,-40.140308751718
"322","mcbriba01","Bake McBride",1071,3853,548,1153,167,55,63,430,183,63,248,457,28,40,22,39,64,"PHI","NL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.299,0.343,868,0.42,0,-7.81269091016842,2.96823103862431
"323","mccarti01","Tim McCarver",1909,5529,590,1501,242,57,97,645,61,49,548,422,119,30,35,64,99,"SLN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.271,0.335,1105,0.388,0,-5.85798033065155,-22.1555688393127
"324","mccorfr01","Frank McCormick",1534,5723,722,1711,334,26,128,951,27,NA,399,189,NA,27,58,NA,176,"CIN","NL",0,0,1,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.299,0.344,1223,0.434,0,-31.4526884779211,16.7112519369804
"325","mccovwi01","Willie McCovey",2588,8197,1229,2211,353,46,521,1555,26,22,1345,1550,260,69,5,70,176,"SFN","NL",0,0,1,4,1,1,0,0,"1",1,0,1,0,0,0,0,0,0,0,0,"1",0.27,0.374,1291,0.515,0,18.5832388409054,-38.166907298132
"326","mcdougi01","Gil McDougald",1336,4676,697,1291,187,51,112,576,45,44,559,623,NA,36,97,NA,93,"NYA","AL",0,1,0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.276,0.351,941,0.41,0,37.0408467472136,22.0920307152841
"327","mcgeewi01","Willie McGee",2201,7649,1010,2254,350,94,79,856,352,121,448,1238,58,15,30,46,157,"SLN","NL",3,0,1,1,1,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.295,0.332,1731,0.396,0,1.37540568815056,-15.9552715084615
"328","mcgrifr01","Fred McGriff",2460,8757,1349,2490,441,24,493,1550,72,38,1305,1882,171,39,2,71,226,"ATL","NL",0,0,0,3,0,0,3,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.284,0.377,1532,0.509,0,5.77696761945905,45.1712251694429
"329","mcgwima01","Mark McGwire",1874,6187,1167,1626,252,6,583,1414,12,8,1317,1596,150,75,3,78,147,"OAK","AL",1,1,0,3,0,0,3,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.394,785,0.588,1,40.2314177815619,17.8071683079922
"330","mcinnst01","Stuffy McInnis",2128,7822,872,2405,312,101,20,1063,172,NA,380,NA,NA,38,383,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.307,0.327,1972,0.381,0,-28.0525138828041,-7.16222872074766
"331","mcmilro01","Roy McMillan",2093,6752,739,1639,253,35,68,594,41,36,665,711,NA,57,140,NA,163,"CIN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.243,0.31,1283,0.321,0,0.323976213011019,-20.3495015261186
"332","mcraeha01","Hal McRae",2084,7218,940,2091,484,66,191,1097,109,78,648,779,69,79,28,85,186,"KCA","AL",0,0,0,3,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.35,1350,0.454,0,7.12134290497059,-1.79064798022685
"333","medwijo01","Joe Medwick",1984,7635,1198,2471,540,113,205,1383,42,NA,437,551,NA,26,44,NA,NA,"SLN","NL",0,0,1,5,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,1,0,"1",0.324,0.36,1613,0.505,0,-34.6970318919166,-14.9024111908075
"334","millafe01","Felix Millan",1480,5791,699,1617,229,38,22,403,67,43,318,242,40,63,121,32,146,"ATL","NL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.279,0.316,1328,0.343,0,-7.70488695809775,14.7919209608319
"335","minosmi01","Minnie Minoso",1835,6579,1136,1963,336,83,186,1023,205,130,814,584,NA,192,68,NA,185,"CHA","AL",3,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.298,0.388,1358,0.459,0,-21.8658812491306,-14.2996169608618
"336","mitchke01","Kevin Mitchell",1223,4134,630,1173,224,25,234,760,30,31,491,719,87,27,2,42,89,"SFN","NL",0,0,1,1,1,0,1,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.284,0.36,690,0.52,0,16.9130236589043,35.7468101574785
"337","mizejo01","Johnny Mize",1884,6443,1118,2011,367,83,359,1337,28,NA,856,524,NA,52,20,NA,99,"SLN","NL",0,0,0,3,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,0,0,"1",0.312,0.396,1202,0.562,0,-17.591686593297,-39.5084040214788
"338","molitpa01","Paul Molitor",2683,10835,1782,3319,605,114,234,1307,504,131,1094,1244,100,47,75,109,209,"ML4","AL",0,1,0,4,0,1,4,0,"0",0,0,0,1,0,0,1,0,1,0,0,"1",0.306,0.367,2366,0.448,0,-24.2497541393012,-26.6573967792724
"339","mondera01","Raul Mondesi",1525,5814,909,1589,319,49,271,860,229,92,475,1130,50,41,2,37,93,"LAN","NL",2,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.331,950,0.485,0,18.5355347823363,0.77759074956051
"340","montawi01","Willie Montanez",1632,5843,645,1604,279,25,139,802,32,42,465,751,103,24,10,65,162,"PHI","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.275,0.327,1161,0.402,0,1.51234968467213,1.84440054314477
"341","moonwa01","Wally Moon",1457,4843,737,1399,212,60,142,661,89,68,644,591,NA,13,31,35,121,"LAN","NL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.289,0.369,985,0.445,0,-7.96982150097459,6.55933226158223
"342","moorejo02","Jo-Jo Moore",1335,5427,809,1615,258,53,79,513,46,NA,348,247,NA,37,36,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.298,0.342,1225,0.408,0,-8.57618529811915,15.1480157879854
"343","morame01","Melvin Mora",1556,5422,794,1503,283,19,171,754,93,55,520,953,18,117,50,49,112,"BAL","AL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.277,0.348,1030,0.431,0,6.3534901614594,-7.5945181967162
"344","morgajo02","Joe Morgan",2649,9277,1650,2517,449,96,268,1133,689,162,1865,1015,76,40,51,96,105,"HOU","NL",5,0,2,5,1,0,1,0,"0",2,0,1,0,0,0,0,0,0,0,0,"1",0.271,0.39,1704,0.427,0,-1.56463205185398,32.3595600330361
"345","morneju01","Justin Morneau",1545,5699,772,1603,349,23,247,985,5,10,573,988,92,46,0,74,138,"MIN","AL",0,0,1,1,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.348,984,0.481,0,4.54708077167756,2.45581796378807
"346","moseswa01","Wally Moses",2012,7356,1124,2138,435,110,89,679,174,81,821,457,NA,21,55,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.291,0.361,1504,0.416,0,-5.85535136910823,21.2698785609232
"347","mostijo01","Johnny Mostil",972,3507,618,1054,209,82,23,376,176,NA,415,336,NA,70,104,NA,NA,"CHA","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.301,0.376,740,0.427,0,-6.18926845754642,8.34405722075018
"348","muellbi02","Bill Mueller",1216,4223,663,1229,265,22,85,493,20,18,543,571,17,35,37,48,105,"SFN","NL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.291,0.37,857,0.425,0,-3.5593188171657,8.87234216043936
"349","munsoth01","Thurman Munson",1423,5344,696,1558,229,32,113,701,48,50,438,571,59,42,21,58,160,"NYA","AL",3,0,1,4,1,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.292,0.345,1184,0.41,0,18.9693866794446,24.192090851353
"350","murcebo01","Bobby Murcer",1908,6730,972,1862,285,45,252,1043,127,75,862,841,96,27,18,81,124,"NYA","AL",1,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.277,0.356,1280,0.445,0,9.27583141355513,10.0455872800285
"351","murphda05","Dale Murphy",2180,7960,1197,2111,350,39,398,1266,161,68,986,1748,159,28,6,60,209,"ATL","NL",5,1,2,4,2,0,4,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.265,0.346,1324,0.469,0,21.1948854826491,29.6157320435942
"352","murraed02","Eddie Murray",3026,11336,1627,3255,560,35,504,1917,110,43,1333,1516,222,18,2,128,315,"BAL","AL",3,0,0,2,0,0,3,0,"1",0,0,0,0,0,0,0,0,0,0,0,"1",0.287,0.359,2156,0.476,0,27.217160015029,-8.87582621297333
"353","musiast01","Stan Musial",3026,10972,1949,3630,725,177,475,1951,78,NA,1599,696,NA,53,35,NA,243,"SLN","NL",0,1,3,12,3,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,"1",0.331,0.417,2253,0.559,0,21.6446118802996,40.7032394880914
"354","nettlgr01","Graig Nettles",2700,8986,1193,2225,328,28,390,1314,32,36,1088,1209,94,50,12,90,197,"NYA","AL",2,0,0,3,0,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,"0",0.248,0.329,1479,0.421,0,-51.8227533787897,-17.6353693872584
"355","nichobi01","Bill Nicholson",1677,5546,837,1484,272,60,235,948,27,NA,800,828,NA,52,20,NA,NA,"CHN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.364,917,0.465,0,4.30560127004001,8.48558359677327
"356","odoulle01","Lefty O'Doul",970,3264,624,1140,175,41,113,542,36,NA,333,122,NA,23,39,NA,NA,"BRO","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.349,0.409,811,0.532,0,-13.8454991317321,3.42886957665895
"357","ofarrbo01","Bob O'Farrell",1492,4101,517,1120,201,58,51,549,35,NA,547,408,NA,11,83,NA,NA,"CHN","NL",0,0,1,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.354,810,0.388,0,-15.6287091717509,-18.9924920984297
"358","oglivbe01","Ben Oglivie",1754,5913,784,1615,277,33,235,901,87,70,560,852,105,35,21,69,122,"ML4","AL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.335,1070,0.45,0,3.19999911840691,-3.74332303070103
"359","olerujo01","John Olerud",2234,7592,1139,2239,500,13,255,1230,11,14,1275,1016,157,88,12,96,232,"TOR","AL",3,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.295,0.397,1471,0.465,0,13.3049770175069,-35.748836279315
"360","olivato01","Tony Oliva",1676,6301,870,1917,329,48,220,947,86,55,448,645,131,59,14,57,139,"MIN","AL",1,0,0,5,2,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"1",0.304,0.352,1320,0.476,0,13.152082054189,28.2648339313154
"361","oliveal01","Al Oliver",2368,9049,1189,2743,529,77,219,1326,84,64,535,756,119,82,17,95,254,"PIT","NL",0,0,0,2,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.303,0.344,1918,0.451,0,22.4946919864027,5.98835005015103
"362","oneilst01","Steve O'Neill",1590,4795,448,1259,248,34,13,537,30,NA,592,NA,NA,43,130,NA,NA,"CLE","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.341,964,0.337,0,-11.8756931221839,-10.7596620232842
"363","ordonma01","Magglio Ordonez",1848,6978,1076,2156,426,21,294,1236,94,50,651,852,36,45,3,65,242,"CHA","AL",0,0,0,3,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.309,0.368,1415,0.502,1,46.6844550198893,2.83518486017667
"364","ortizda01","David Ortiz",2408,8640,1419,2472,632,19,541,1768,17,9,1319,1750,209,38,2,92,236,"BOS","AL",0,0,0,5,0,0,7,2,"0",0,1,0,0,0,1,1,0,0,0,1,"1",0.286,0.379,1280,0.552,1,-4.95568813813235,-35.8047710907882
"365","otisam01","Amos Otis",1998,7299,1092,2020,374,66,193,1007,341,93,757,1008,53,33,54,103,158,"KCA","AL",3,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.277,0.341,1387,0.425,0,-0.2446695363129,17.2733792980459
"366","ottme01","Mel Ott",2730,9456,1859,2876,488,72,511,1860,89,NA,1708,896,NA,64,109,NA,NA,"NY1","NL",0,0,0,4,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.304,0.41,1805,0.533,0,6.88501314117104,17.4467959599998
"367","pafkoan01","Andy Pafko",1852,6292,844,1796,264,62,213,976,38,NA,561,477,NA,76,82,NA,164,"CHN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.285,0.347,1257,0.449,0,8.31292267831483,-5.32769097924922
"368","palmera01","Rafael Palmeiro",2831,10472,1663,3020,585,38,569,1835,97,40,1353,1348,172,87,15,119,232,"TEX","AL",3,0,0,2,0,0,2,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.288,0.37,1828,0.515,1,46.0973818168109,8.53966143910549
"369","parkeda01","Dave Parker",2466,9358,1272,2712,526,75,339,1493,154,113,683,1537,170,56,1,86,209,"PIT","NL",3,0,1,6,1,0,3,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.29,0.339,1772,0.471,0,6.06770969883324,39.1073517176195
"370","parrila02","Lance Parrish",1988,7067,856,1782,305,27,324,1070,28,37,612,1527,62,37,23,58,197,"DET","AL",3,0,0,2,0,0,6,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.252,0.312,1126,0.44,0,24.371041925307,13.181433161339
"371","paskedo01","Dode Paskert",1716,6017,868,1613,279,77,42,577,293,NA,715,784,NA,41,224,NA,NA,"PHI","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.339,1215,0.361,0,-2.05353391356532,15.5042438505142
"372","peckiro01","Roger Peckinpaugh",2012,7233,1006,1876,256,75,48,740,205,NA,814,NA,NA,22,314,NA,NA,"NYA","AL",0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.259,0.324,1497,0.335,0,-24.5329672044871,20.6962190610137
"373","penaca01","Carlos Pena",1493,4949,745,1146,231,26,286,818,29,22,817,1577,51,75,6,45,71,"TBA","AL",1,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,1,0,0,0,"0",0.232,0.346,603,0.462,0,-42.0464929082485,-36.9743160653381
"374","penato01","Tony Pena",1988,6489,667,1687,298,27,107,708,80,63,455,846,72,23,68,38,234,"PIT","NL",4,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.26,0.306,1255,0.364,0,3.0651019665527,-18.5922719487037
"375","pendlte01","Terry Pendleton",1893,7032,851,1897,356,39,140,946,127,59,486,979,77,15,37,67,178,"SLN","NL",3,0,1,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.27,0.314,1362,0.391,0,-30.9675232737907,17.0132980706381
"376","pepitjo01","Joe Pepitone",1397,5097,606,1315,158,35,219,721,41,32,302,526,73,28,14,35,124,"NYA","AL",3,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.258,0.3,903,0.432,0,-4.68442164240482,-1.67162567005337
"377","perezto01","Tony Perez",2777,9778,1272,2732,505,79,379,1652,49,33,925,1867,150,43,9,106,268,"CIN","NL",0,1,0,2,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,"1",0.279,0.341,1769,0.463,0,40.2974606794225,24.8064484389898
"378","perkicy01","Cy Perkins",1171,3604,329,933,175,35,30,409,18,NA,301,221,NA,15,95,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.259,0.311,693,0.352,0,-9.90866336028494,-7.35839628209829
"379","peskyjo01","Johnny Pesky",1270,4745,867,1455,226,50,17,404,53,49,662,218,NA,25,83,NA,82,"BOS","AL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.307,0.388,1162,0.386,0,-14.3074018900439,17.9796220942208
"380","petrori01","Rico Petrocelli",1553,5390,653,1352,237,22,210,773,10,22,661,926,61,26,36,57,127,"BOS","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.251,0.33,883,0.42,0,6.28873292909591,6.07075312744195
"381","piazzmi01","Mike Piazza",1912,6911,1048,2127,344,8,427,1335,17,20,759,1113,146,30,0,45,229,"NYN","NL",0,0,0,10,0,0,10,0,"1",0,0,1,0,0,0,0,0,0,0,0,"1",0.308,0.377,1348,0.545,0,24.5418247252047,9.7040634331804
"382","pierzaj01","A. J. Pierzynski",2059,7290,807,2043,407,24,188,909,15,23,308,895,68,129,28,58,241,"CHA","AL",0,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.28,0.317,1424,0.42,0,7.54378966244983,-10.046081073997
